"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"03.02.1994","3.1050","3.1050","3.1050","3.1050","0.16%"
"02.02.1994","3.1000","3.1000","3.1000","3.1000","-0.16%"
"01.02.1994","3.1050","3.1050","3.1050","3.1050","0.00%"
"31.01.1994","3.1050","3.1050","3.1050","3.1050","0.00%"
"28.01.1994","3.1050","3.1050","3.1050","3.1050","0.00%"
"27.01.1994","3.1050","3.1150","3.1150","3.1050","0.00%"
"26.01.1994","3.1050","3.1050","3.1150","3.1050","-0.16%"
"25.01.1994","3.1100","3.1000","3.1100","3.1000","0.16%"
"24.01.1994","3.1050","3.1050","3.1150","3.1050","-0.16%"
"21.01.1994","3.1100","3.1100","3.1100","3.1100","0.16%"
"20.01.1994","3.1050","3.1050","3.1150","3.1050","0.00%"
"19.01.1994","3.1050","3.1050","3.1150","3.1050","0.00%"
"18.01.1994","3.1050","3.1050","3.1150","3.1050","0.00%"
"17.01.1994","3.1050","3.1150","3.1150","3.1050","-0.16%"
"14.01.1994","3.1100","3.1100","3.1100","3.1100","0.00%"
"13.01.1994","3.1100","3.1100","3.1100","3.1000","0.00%"
"12.01.1994","3.1100","3.1100","3.1200","3.1100","0.00%"
"11.01.1994","3.1100","3.1100","3.1200","3.1100","-0.16%"
"10.01.1994","3.1150","3.1150","3.1250","3.1150","0.32%"
"07.01.1994","3.1050","3.1050","3.1050","3.1050","0.00%"
"06.01.1994","3.1050","3.1050","3.1150","3.1050","0.00%"
"05.01.1994","3.1050","3.1150","3.1150","3.1050","-0.16%"
"04.01.1994","3.1100","3.1000","3.1200","3.1000","0.16%"
"03.01.1994","3.1050","3.1150","3.1150","3.1050","-0.16%"
"31.12.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"30.12.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"29.12.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"28.12.1993","3.1100","3.1100","3.1100","3.1000","0.16%"
"27.12.1993","3.1050","3.1050","3.1050","3.1050","0.00%"
"24.12.1993","3.1050","3.1050","3.1050","3.1050","0.00%"
"23.12.1993","3.1050","3.1050","3.1150","3.1050","-0.16%"
"22.12.1993","3.1100","3.1000","3.1200","3.1000","-0.16%"
"21.12.1993","3.1150","3.1150","3.1250","3.1150","0.16%"
"20.12.1993","3.1100","3.1000","3.1200","3.1000","0.16%"
"17.12.1993","3.1050","3.1050","3.1050","3.1050","0.00%"
"16.12.1993","3.1050","3.1050","3.1150","3.1050","0.00%"
"15.12.1993","3.1050","3.1050","3.1150","3.1050","-0.16%"
"14.12.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"13.12.1993","3.1100","3.1100","3.1200","3.1100","0.00%"
"10.12.1993","3.1100","3.1100","3.1200","3.1100","0.00%"
"09.12.1993","3.1100","3.1000","3.1100","3.1000","0.16%"
"08.12.1993","3.1050","3.1050","3.1050","3.1050","0.00%"
"07.12.1993","3.1050","3.1050","3.1050","3.1050","0.00%"
"06.12.1993","3.1050","3.1050","3.1050","3.1050","0.16%"
"03.12.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"02.12.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"01.12.1993","3.1000","3.1000","3.1000","3.1000","-0.16%"
"30.11.1993","3.1050","3.1050","3.1050","3.1050","0.00%"
"29.11.1993","3.1050","3.1150","3.1150","3.1050","-0.16%"
"26.11.1993","3.1100","3.1100","3.1100","3.1100","-0.16%"
"25.11.1993","3.1150","3.1050","3.1250","3.1050","0.48%"
"24.11.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"23.11.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"22.11.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"19.11.1993","3.1000","3.1100","3.1200","3.1000","-0.48%"
"18.11.1993","3.1150","3.1250","3.1250","3.1050","-0.16%"
"17.11.1993","3.1200","3.1500","3.1500","3.1100","-1.58%"
"16.11.1993","3.1700","3.2100","3.2200","3.1600","-1.25%"
"15.11.1993","3.2100","3.2000","3.2200","3.2000","-0.31%"
"12.11.1993","3.2200","3.2100","3.2400","3.2100","0.62%"
"11.11.1993","3.2000","3.1900","3.2200","3.1800","0.16%"
"10.11.1993","3.1950","3.2550","3.2550","3.1750","-2.29%"
"09.11.1993","3.2700","3.2400","3.2700","3.2400","3.81%"
"08.11.1993","3.1500","3.1500","3.1500","3.1500","0.00%"
"05.11.1993","3.1500","3.1500","3.1500","3.1400","0.00%"
"04.11.1993","3.1500","3.1500","3.1500","3.1400","0.00%"
"03.11.1993","3.1500","3.1300","3.1500","3.1300","0.64%"
"02.11.1993","3.1300","3.1300","3.1300","3.1300","0.00%"
"01.11.1993","3.1300","3.1300","3.1300","3.1300","0.00%"
"29.10.1993","3.1300","3.1300","3.1300","3.1200","0.16%"
"28.10.1993","3.1250","3.1250","3.1350","3.1250","0.16%"
"27.10.1993","3.1200","3.1100","3.1200","3.1100","0.00%"
"26.10.1993","3.1200","3.1100","3.1200","3.1100","0.32%"
"25.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"22.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"21.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"20.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"19.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"18.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"15.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"14.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"13.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"12.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"11.10.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"08.10.1993","3.1100","3.1100","3.1100","3.1000","-0.16%"
"07.10.1993","3.1150","3.1150","3.1150","3.1050","0.16%"
"06.10.1993","3.1100","3.1200","3.1200","3.1100","-0.16%"
"05.10.1993","3.1150","3.1150","3.1250","3.1150","0.16%"
"04.10.1993","3.1100","3.1100","3.1100","3.1100","-0.32%"
"01.10.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"30.09.1993","3.1200","3.1200","3.1200","3.1200","-1.42%"
"29.09.1993","3.1650","3.1650","3.1650","3.1550","1.44%"
"28.09.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"27.09.1993","3.1200","3.1200","3.1200","3.1100","0.32%"
"24.09.1993","3.1100","3.1100","3.1200","3.1100","0.00%"
"23.09.1993","3.1100","3.1100","3.1100","3.1100","-0.16%"
"22.09.1993","3.1150","3.1150","3.1250","3.1150","-0.32%"
"21.09.1993","3.1250","3.1250","3.1250","3.1050","0.48%"
"20.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"17.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"16.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"15.09.1993","3.1100","3.1100","3.1200","3.1100","0.00%"
"14.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"13.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"10.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"09.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"08.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"07.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"06.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"03.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"02.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"01.09.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"31.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"30.08.1993","3.1100","3.1100","3.1200","3.1100","0.00%"
"27.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"26.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"25.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"24.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"23.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"20.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"19.08.1993","3.1100","3.1100","3.1100","3.1000","0.00%"
"18.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"17.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"16.08.1993","3.1100","3.1100","3.1100","3.1100","-0.16%"
"13.08.1993","3.1150","3.1150","3.1150","3.1050","0.00%"
"12.08.1993","3.1150","3.1150","3.1250","3.1050","0.16%"
"11.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"10.08.1993","3.1100","3.1100","3.1200","3.1100","0.00%"
"09.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"06.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"05.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"04.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"03.08.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"02.08.1993","3.1100","3.1100","3.1200","3.1100","-0.16%"
"30.07.1993","3.1150","3.1250","3.1250","3.1150","-0.16%"
"29.07.1993","3.1200","3.1200","3.1300","3.1200","0.00%"
"28.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"27.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"26.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"23.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"22.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"21.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"20.07.1993","3.1200","3.1200","3.1200","3.1200","-0.16%"
"19.07.1993","3.1250","3.1250","3.1350","3.1250","0.16%"
"16.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"15.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"14.07.1993","3.1200","3.1200","3.1200","3.1200","-0.16%"
"13.07.1993","3.1250","3.1250","3.1350","3.1250","-0.16%"
"12.07.1993","3.1300","3.1300","3.1300","3.1300","0.00%"
"09.07.1993","3.1300","3.1300","3.1300","3.1200","0.16%"
"08.07.1993","3.1250","3.1250","3.1350","3.1250","0.16%"
"07.07.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"06.07.1993","3.1200","3.1200","3.1300","3.1200","-0.16%"
"05.07.1993","3.1250","3.1250","3.1250","3.1250","0.16%"
"02.07.1993","3.1200","3.1200","3.1300","3.1200","-0.16%"
"01.07.1993","3.1250","3.1250","3.1350","3.1250","-0.16%"
"30.06.1993","3.1300","3.1300","3.1300","3.1100","0.32%"
"29.06.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"28.06.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"25.06.1993","3.1200","3.1200","3.1200","3.1100","0.16%"
"24.06.1993","3.1150","3.1150","3.1250","3.1150","0.00%"
"23.06.1993","3.1150","3.1150","3.1250","3.1150","-0.16%"
"22.06.1993","3.1200","3.1200","3.1200","3.1100","0.32%"
"21.06.1993","3.1100","3.1100","3.1100","3.1100","-0.16%"
"18.06.1993","3.1150","3.1150","3.1250","3.1150","-0.16%"
"17.06.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"16.06.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"15.06.1993","3.1200","3.1200","3.1200","3.1000","0.32%"
"14.06.1993","3.1100","3.1100","3.1200","3.1100","-0.32%"
"11.06.1993","3.1200","3.1200","3.1300","3.1200","-0.32%"
"10.06.1993","3.1300","3.1300","3.1300","3.1200","0.00%"
"09.06.1993","3.1300","3.1300","3.1300","3.1200","0.00%"
"08.06.1993","3.1300","3.1300","3.1300","3.1200","0.00%"
"07.06.1993","3.1300","3.1300","3.1300","3.1200","0.32%"
"04.06.1993","3.1200","3.1200","3.1300","3.1200","0.00%"
"03.06.1993","3.1200","3.1200","3.1300","3.1200","0.00%"
"02.06.1993","3.1200","3.1200","3.1300","3.1200","0.00%"
"01.06.1993","3.1200","3.1200","3.1300","3.1100","0.00%"
"31.05.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"28.05.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"27.05.1993","3.1200","3.1200","3.1300","3.1200","0.00%"
"26.05.1993","3.1200","3.1200","3.1300","3.1200","-0.32%"
"25.05.1993","3.1300","3.1300","3.1300","3.1100","0.32%"
"24.05.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"21.05.1993","3.1200","3.1200","3.1300","3.1000","0.32%"
"20.05.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"19.05.1993","3.1100","3.1100","3.1200","3.1100","-0.16%"
"18.05.1993","3.1150","3.1150","3.1250","3.1150","-0.16%"
"17.05.1993","3.1200","3.1200","3.1300","3.1200","-0.32%"
"14.05.1993","3.1300","3.1300","3.1300","3.1300","0.00%"
"13.05.1993","3.1300","3.1300","3.1300","3.1300","0.00%"
"12.05.1993","3.1300","3.1300","3.1300","3.1200","0.00%"
"11.05.1993","3.1300","3.1300","3.1400","3.1300","0.00%"
"10.05.1993","3.1300","3.1300","3.1400","3.1300","0.00%"
"07.05.1993","3.1300","3.1300","3.1500","3.1300","-0.63%"
"06.05.1993","3.1500","3.1500","3.1500","3.1300","0.64%"
"05.05.1993","3.1300","3.1300","3.1300","3.1300","0.00%"
"04.05.1993","3.1300","3.1300","3.1300","3.1100","0.64%"
"03.05.1993","3.1100","3.1100","3.1100","3.1000","0.00%"
"30.04.1993","3.1100","3.1100","3.1200","3.1100","-0.32%"
"29.04.1993","3.1200","3.1200","3.1200","3.1100","0.32%"
"28.04.1993","3.1100","3.1100","3.1100","3.1000","0.32%"
"27.04.1993","3.1000","3.1000","3.1000","3.0900","0.16%"
"26.04.1993","3.0950","3.0950","3.1050","3.0950","0.16%"
"23.04.1993","3.0900","3.0900","3.1000","3.0900","0.00%"
"22.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"21.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"20.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"19.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"16.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"15.04.1993","3.0900","3.0900","3.0900","3.0900","-0.16%"
"14.04.1993","3.0950","3.0950","3.1050","3.0950","-0.16%"
"13.04.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"12.04.1993","3.1000","3.1000","3.1000","3.0900","0.00%"
"09.04.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"08.04.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"07.04.1993","3.1000","3.1000","3.1000","3.0900","0.32%"
"06.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"05.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"02.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"01.04.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"31.03.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"30.03.1993","3.0900","3.1000","3.1000","3.0900","-0.16%"
"29.03.1993","3.0950","3.1050","3.1050","3.0950","-0.16%"
"26.03.1993","3.1000","3.1100","3.1100","3.1000","-0.32%"
"25.03.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"24.03.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"23.03.1993","3.1100","3.1200","3.1200","3.1100","-0.32%"
"22.03.1993","3.1200","3.1100","3.1200","3.1100","0.16%"
"19.03.1993","3.1150","3.1150","3.1150","3.1150","-0.16%"
"18.03.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"17.03.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"16.03.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
"15.03.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"12.03.1993","3.1200","3.1200","3.1200","3.1100","0.00%"
"11.03.1993","3.1200","3.1200","3.1200","3.1100","0.16%"
"10.03.1993","3.1150","3.1250","3.1250","3.1150","-0.16%"
"09.03.1993","3.1200","3.1500","3.1200","3.1000","0.65%"
"08.03.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"05.03.1993","3.1000","3.1500","3.1000","3.1000","0.00%"
"04.03.1993","3.1000","3.0900","3.1000","3.0900","0.32%"
"03.03.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"02.03.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"01.03.1993","3.0900","3.1000","3.1000","3.0900","-0.32%"
"26.02.1993","3.1000","3.1000","3.1000","3.0900","0.00%"
"25.02.1993","3.1000","3.0900","3.1000","3.0900","0.32%"
"24.02.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"23.02.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"22.02.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"19.02.1993","3.0900","3.0900","3.0900","3.0900","0.00%"
"18.02.1993","3.0900","3.0900","3.0900","3.0900","-0.16%"
"17.02.1993","3.0950","3.1050","3.0950","3.0950","-0.16%"
"16.02.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"15.02.1993","3.1000","3.1000","3.1000","3.1000","0.16%"
"12.02.1993","3.0950","3.1050","3.1050","3.0950","-0.16%"
"11.02.1993","3.1000","3.1000","3.1000","3.1000","0.16%"
"10.02.1993","3.0950","3.0950","3.1050","3.0950","0.00%"
"09.02.1993","3.0950","3.1050","3.1050","3.0950","-0.16%"
"08.02.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"05.02.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"04.02.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"03.02.1993","3.1000","3.1500","3.1000","3.1000","0.00%"
"02.02.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"01.02.1993","3.1000","3.1100","3.1000","3.1000","-0.32%"
"29.01.1993","3.1100","3.1200","3.1200","3.1100","-0.32%"
"28.01.1993","3.1200","3.0900","3.1600","3.0900","0.00%"
"27.01.1993","3.1200","3.1000","3.1600","3.0900","0.65%"
"26.01.1993","3.1000","3.1020","3.1020","3.0970","0.00%"
"25.01.1993","3.1000","3.1000","3.1100","3.1000","0.00%"
"22.01.1993","3.1000","3.1000","3.1000","3.1000","0.00%"
"21.01.1993","3.1000","3.1000","3.1100","3.1000","0.00%"
"20.01.1993","3.1000","3.1000","3.1000","3.1000","-0.16%"
"19.01.1993","3.1050","3.1120","3.1210","3.1080","-0.16%"
"18.01.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"15.01.1993","3.1100","3.1100","3.1100","3.1000","0.00%"
"14.01.1993","3.1100","3.1100","3.1100","3.1100","-0.16%"
"13.01.1993","3.1150","3.1150","3.1150","3.1150","0.16%"
"12.01.1993","3.1100","3.1100","3.1100","3.1100","0.16%"
"11.01.1993","3.1050","3.1050","3.1050","3.1050","0.00%"
"08.01.1993","3.1050","3.1050","3.1050","3.1050","0.00%"
"07.01.1993","3.1050","3.1150","3.1150","3.1050","-0.16%"
"06.01.1993","3.1100","3.1100","3.1100","3.1100","0.00%"
"05.01.1993","3.1100","3.1200","3.1200","3.1100","-0.32%"
"04.01.1993","3.1200","3.1200","3.1200","3.1200","0.00%"
